-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2010 through 12/31/2024 in LST
Location: Latitude  -33.8697   Longitude 151.198 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 31.72 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,HR,RH2M
2010,2,10,10,72.5
2010,2,10,11,72.41
2010,2,10,12,72.55
2010,2,10,13,72.81
2010,2,10,14,73.17
2010,2,10,15,73.81
2010,2,10,16,75.16
2010,2,10,17,78.35
2010,2,10,18,83.25
2010,2,10,19,85.5
2010,2,10,20,86.23
2010,2,10,21,86.67
2010,2,10,22,87.05
2010,2,10,23,87.58
2010,2,11,0,88.71
2010,2,11,1,89.64
2010,2,11,2,90.01
2010,2,11,3,89.22
2010,2,11,4,88.28
2010,2,11,5,88.04
2010,2,11,6,85.96
2010,2,11,7,81.6
2010,2,11,8,77.04
2010,2,11,9,73.16
2010,2,11,10,71.4
2010,2,11,11,70.67
2010,2,11,12,70.5
2010,2,11,13,70.54
2010,2,11,14,70.58
2010,2,11,15,70.77
2010,2,11,16,71.72
2010,2,11,17,74.82
2010,2,11,18,80.14
2010,2,11,19,82.49
2010,2,11,20,83.34
2010,2,11,21,84.11
2010,2,11,22,84.77
2010,2,11,23,85.15
2010,2,12,0,85.6
2010,2,12,1,86.3
2010,2,12,2,87.11
2010,2,12,3,87.3
2010,2,12,4,87.34
2010,2,12,5,87.29
2010,2,12,6,84.79
2010,2,12,7,80.82
2010,2,12,8,77.53
2010,2,12,9,72.72
2010,2,12,10,67.62
2010,2,12,11,63.38
2010,2,12,12,59.92
2010,2,12,13,57.91
2010,2,12,14,59.12
2010,2,12,15,71.23
2010,2,12,16,83.19
2010,2,12,17,91.96
2010,2,12,18,94.05
2010,2,12,19,93.74
2010,2,12,20,92.95
2010,2,12,21,92.64
2010,2,12,22,92.6
2010,2,12,23,92.82
2010,2,13,0,93.14
2010,2,13,1,93.5
2010,2,13,2,93.44
2010,2,13,3,93.0
2010,2,13,4,92.65
2010,2,13,5,92.22
2010,2,13,6,91.3
2010,2,13,7,90.07
2010,2,13,8,88.58
2010,2,13,9,87.0
2010,2,13,10,84.6
2010,2,13,11,83.0
2010,2,13,12,83.63
2010,2,13,13,85.78
2010,2,13,14,88.05
2010,2,13,15,89.69
2010,2,13,16,91.19
2010,2,13,17,92.72
2010,2,13,18,93.92
2010,2,13,19,94.24
2010,2,13,20,94.87
2010,2,13,21,94.84
2010,2,13,22,94.61
2010,2,13,23,94.35
2010,2,14,0,93.96
2010,2,14,1,94.17
2010,2,14,2,94.69
2010,2,14,3,95.39
2010,2,14,4,95.64
2010,2,14,5,95.56
2010,2,14,6,94.98
2010,2,14,7,94.5
2010,2,14,8,93.07
2010,2,14,9,89.83
2010,2,14,10,87.44
2010,2,14,11,88.08
2010,2,14,12,89.0
2010,2,14,13,89.88
2010,2,14,14,90.97
2010,2,14,15,92.75
2010,2,14,16,93.98
2010,2,14,17,94.5
2010,2,14,18,94.34
2010,2,14,19,95.39
2010,2,14,20,95.83
2010,2,14,21,95.44
2010,2,14,22,95.43
2010,2,14,23,95.48
2010,2,15,0,93.98
2010,2,15,1,92.34
2010,2,15,2,91.43
2010,2,15,3,91.51
2010,2,15,4,91.7
2010,2,15,5,91.06
2010,2,15,6,88.77
2010,2,15,7,84.76
2010,2,15,8,80.17
2010,2,15,9,76.6
2010,2,15,10,73.36
2010,2,15,11,71.71
2010,2,15,12,73.22
2010,2,15,13,73.39
2010,2,15,14,73.59
2010,2,15,15,74.54
2010,2,15,16,76.99
2010,2,15,17,80.14
2010,2,15,18,83.17
2010,2,15,19,85.63
2010,2,15,20,84.27
2010,2,15,21,82.39
2010,2,15,22,82.11
2010,2,15,23,82.29
2010,2,16,0,82.67
2010,2,16,1,82.7
2010,2,16,2,82.25
2010,2,16,3,82.3
2010,2,16,4,82.16
2010,2,16,5,81.47
2010,2,16,6,79.06
2010,2,16,7,76.98
2010,2,16,8,75.21
2010,2,16,9,74.06
2010,2,16,10,73.0
2010,2,16,11,72.65
2010,2,16,12,73.0
2010,2,16,13,74.21
2010,2,16,14,75.85
2010,2,16,15,77.54
2010,2,16,16,78.76
2010,2,16,17,79.99
2010,2,16,18,81.92
2010,2,16,19,83.38
2010,2,16,20,83.85
2010,2,16,21,84.09
2010,2,16,22,84.72
2010,2,16,23,84.24
2010,2,17,0,84.17
2010,2,17,1,84.64
2010,2,17,2,84.78
2010,2,17,3,84.57
2010,2,17,4,83.67
2010,2,17,5,82.51
2010,2,17,6,78.74
2010,2,17,7,74.17
2010,2,17,8,71.28
2010,2,17,9,69.68
2010,2,17,10,68.92
2010,2,17,11,68.59
2010,2,17,12,68.58
2010,2,17,13,68.36
2010,2,17,14,68.28
2010,2,17,15,69.15
2010,2,17,16,70.39
2010,2,17,17,72.12
2010,2,17,18,75.12
2010,2,17,19,76.47
2010,2,17,20,77.55
2010,2,17,21,78.83
2010,2,17,22,79.27
2010,2,17,23,78.02
2010,2,18,0,77.36
2010,2,18,1,77.61
2010,2,18,2,77.03
2010,2,18,3,75.87
2010,2,18,4,75.07
2010,2,18,5,74.36
2010,2,18,6,73.16
2010,2,18,7,70.72
2010,2,18,8,68.73
2010,2,18,9,67.89
2010,2,18,10,66.84
2010,2,18,11,66.03
2010,2,18,12,65.4
2010,2,18,13,65.16
2010,2,18,14,65.43
2010,2,18,15,66.01
2010,2,18,16,67.23
2010,2,18,17,69.52
2010,2,18,18,73.42
2010,2,18,19,75.05
2010,2,18,20,75.57
2010,2,18,21,76.24
2010,2,18,22,76.8
2010,2,18,23,76.99
2010,2,19,0,76.6
2010,2,19,1,76.41
2010,2,19,2,76.14
2010,2,19,3,75.13
2010,2,19,4,74.29
2010,2,19,5,73.43
2010,2,19,6,70.92
2010,2,19,7,67.12
2010,2,19,8,65.82
2010,2,19,9,64.72
2010,2,19,10,64.06
2010,2,19,11,63.44
2010,2,19,12,62.98
2010,2,19,13,62.81
2010,2,19,14,63.25
2010,2,19,15,64.47
2010,2,19,16,66.2
2010,2,19,17,69.05
2010,2,19,18,73.98
2010,2,19,19,77.04
2010,2,19,20,78.42
2010,2,19,21,78.85
2010,2,19,22,79.37
2010,2,19,23,80.31
2010,2,20,0,82.16
2010,2,20,1,84.83
2010,2,20,2,87.19
2010,2,20,3,88.45
2010,2,20,4,88.37
2010,2,20,5,87.53
2010,2,20,6,83.96
2010,2,20,7,78.26
2010,2,20,8,72.18
2010,2,20,9,67.56
2010,2,20,10,64.62
2010,2,20,11,63.83
2010,2,20,12,64.61
2010,2,20,13,65.09
2010,2,20,14,65.31
2010,2,20,15,65.8
2010,2,20,16,67.43
2010,2,20,17,71.79
2010,2,20,18,78.63
2010,2,20,19,82.87
2010,2,20,20,84.42
2010,2,20,21,84.65
2010,2,20,22,84.85
2010,2,20,23,85.59
2010,2,21,0,86.77
2010,2,21,1,88.58
2010,2,21,2,90.03
2010,2,21,3,91.41
2010,2,21,4,92.38
2010,2,21,5,92.53
2010,2,21,6,88.43
2010,2,21,7,80.01
2010,2,21,8,71.39
2010,2,21,9,68.44
2010,2,21,10,64.75
2010,2,21,11,59.45
2010,2,21,12,55.69
2010,2,21,13,55.2
2010,2,21,14,57.3
2010,2,21,15,60.17
2010,2,21,16,65.09
2010,2,21,17,71.85
2010,2,21,18,78.82
2010,2,21,19,83.27
2010,2,21,20,85.17
2010,2,21,21,86.3
2010,2,21,22,87.22
2010,2,21,23,87.99
2010,2,22,0,88.31
2010,2,22,1,88.01
2010,2,22,2,88.26
2010,2,22,3,89.09
2010,2,22,4,89.54
2010,2,22,5,88.81
2010,2,22,6,84.76
2010,2,22,7,78.64
2010,2,22,8,73.91
2010,2,22,9,67.83
2010,2,22,10,58.84
2010,2,22,11,54.53
2010,2,22,12,51.65
2010,2,22,13,49.39
2010,2,22,14,49.28
2010,2,22,15,50.74
2010,2,22,16,54.44
2010,2,22,17,62.09
2010,2,22,18,67.9
2010,2,22,19,70.2
2010,2,22,20,71.12
2010,2,22,21,71.83
2010,2,22,22,72.81
2010,2,22,23,73.29
2010,2,23,0,73.21
2010,2,23,1,73.12
2010,2,23,2,73.61
2010,2,23,3,74.3
2010,2,23,4,74.99
2010,2,23,5,76.0
2010,2,23,6,74.71
2010,2,23,7,73.35
2010,2,23,8,68.97
2010,2,23,9,67.43
2010,2,23,10,70.74
2010,2,23,11,74.77
2010,2,23,12,79.06
2010,2,23,13,79.92
2010,2,23,14,76.95
2010,2,23,15,71.39
2010,2,23,16,65.92
2010,2,23,17,63.21
2010,2,23,18,64.2
2010,2,23,19,65.55
2010,2,23,20,66.63
2010,2,23,21,67.71
2010,2,23,22,68.51
2010,2,23,23,69.0
2010,2,24,0,68.71
2010,2,24,1,68.28
2010,2,24,2,68.1
2010,2,24,3,68.03
2010,2,24,4,68.24
2010,2,24,5,68.55
2010,2,24,6,66.98
2010,2,24,7,64.49
2010,2,24,8,62.7
2010,2,24,9,61.29
2010,2,24,10,60.56
2010,2,24,11,60.1
2010,2,24,12,59.79
2010,2,24,13,59.75
2010,2,24,14,60.49
2010,2,24,15,61.15
2010,2,24,16,61.67
2010,2,24,17,62.82
2010,2,24,18,65.9
2010,2,24,19,67.49
2010,2,24,20,68.59
2010,2,24,21,69.82
2010,2,24,22,70.79
2010,2,24,23,71.56
2010,2,25,0,72.08
2010,2,25,1,71.61
2010,2,25,2,71.16
2010,2,25,3,70.88
2010,2,25,4,70.91
2010,2,25,5,70.75
2010,2,25,6,68.53
2010,2,25,7,62.6
2010,2,25,8,60.76
2010,2,25,9,59.39
2010,2,25,10,58.21
2010,2,25,11,57.18
2010,2,25,12,56.61
2010,2,25,13,56.61
2010,2,25,14,57.3
2010,2,25,15,58.57
2010,2,25,16,60.31
2010,2,25,17,62.6
2010,2,25,18,66.28
2010,2,25,19,68.04
2010,2,25,20,68.61
2010,2,25,21,68.37
2010,2,25,22,68.17
2010,2,25,23,68.0
2010,2,26,0,67.89
2010,2,26,1,67.86
2010,2,26,2,67.54
2010,2,26,3,67.21
2010,2,26,4,66.46
2010,2,26,5,66.21
2010,2,26,6,65.42
2010,2,26,7,60.4
2010,2,26,8,58.38
2010,2,26,9,57.13
2010,2,26,10,56.28
2010,2,26,11,56.29
2010,2,26,12,56.96
2010,2,26,13,58.29
2010,2,26,14,59.79
2010,2,26,15,61.88
2010,2,26,16,64.21
2010,2,26,17,67.29
2010,2,26,18,72.23
2010,2,26,19,75.8
2010,2,26,20,77.45
2010,2,26,21,78.65
2010,2,26,22,79.98
2010,2,26,23,82.0
2010,2,27,0,83.83
2010,2,27,1,85.74
2010,2,27,2,87.81
2010,2,27,3,89.87
2010,2,27,4,91.21
2010,2,27,5,91.84
2010,2,27,6,88.05
2010,2,27,7,80.52
2010,2,27,8,73.18
2010,2,27,9,67.34
2010,2,27,10,64.53
2010,2,27,11,63.37
2010,2,27,12,61.57
2010,2,27,13,61.22
2010,2,27,14,61.74
2010,2,27,15,62.94
2010,2,27,16,64.91
2010,2,27,17,68.82
2010,2,27,18,75.95
2010,2,27,19,81.66
2010,2,27,20,85.19
2010,2,27,21,87.42
2010,2,27,22,86.35
2010,2,27,23,86.08
2010,2,28,0,86.31
2010,2,28,1,85.47
2010,2,28,2,84.79
2010,2,28,3,82.85
2010,2,28,4,81.9
2010,2,28,5,81.95
2010,2,28,6,82.55
2010,2,28,7,80.61
2010,2,28,8,79.04
2010,2,28,9,74.91
2010,2,28,10,69.21
2010,2,28,11,65.89
2010,2,28,12,64.09
2010,2,28,13,65.62
2010,2,28,14,67.78
2010,2,28,15,70.68
2010,2,28,16,73.3
2010,2,28,17,79.91
2010,2,28,18,86.41
2010,2,28,19,88.94
2010,2,28,20,89.95
2010,2,28,21,92.43
2010,2,28,22,93.2
2010,2,28,23,93.25
2010,3,1,0,91.85
2010,3,1,1,89.02
2010,3,1,2,86.4
2010,3,1,3,83.27
2010,3,1,4,79.36
2010,3,1,5,75.34
2010,3,1,6,72.73
2010,3,1,7,71.33
2010,3,1,8,70.42
2010,3,1,9,69.96
2010,3,1,10,71.49
2010,3,1,11,73.84
2010,3,1,12,75.71
2010,3,1,13,76.52
2010,3,1,14,75.78
2010,3,1,15,73.64
2010,3,1,16,72.53
2010,3,1,17,73.11
2010,3,1,18,74.16
2010,3,1,19,73.93
2010,3,1,20,72.56
2010,3,1,21,70.92
2010,3,1,22,69.31
2010,3,1,23,67.72
2010,3,2,0,66.49
2010,3,2,1,65.94
2010,3,2,2,65.58
2010,3,2,3,65.25
2010,3,2,4,65.21
2010,3,2,5,64.77
2010,3,2,6,63.73
2010,3,2,7,62.28
2010,3,2,8,61.64
2010,3,2,9,61.68
2010,3,2,10,61.33
2010,3,2,11,60.73
2010,3,2,12,60.75
2010,3,2,13,60.63
2010,3,2,14,60.46
2010,3,2,15,60.77
2010,3,2,16,61.84
2010,3,2,17,64.15
2010,3,2,18,67.69
2010,3,2,19,69.53
2010,3,2,20,70.45
2010,3,2,21,70.38
2010,3,2,22,70.97
2010,3,2,23,71.25
2010,3,3,0,70.59
2010,3,3,1,70.62
2010,3,3,2,70.58
2010,3,3,3,70.63
2010,3,3,4,70.79
2010,3,3,5,71.06
2010,3,3,6,70.53
2010,3,3,7,67.73
2010,3,3,8,66.09
2010,3,3,9,64.87
2010,3,3,10,63.57
2010,3,3,11,62.29
2010,3,3,12,61.19
2010,3,3,13,60.53
2010,3,3,14,60.51
2010,3,3,15,61.13
2010,3,3,16,62.02
2010,3,3,17,63.93
2010,3,3,18,67.75
2010,3,3,19,70.08
2010,3,3,20,71.99
2010,3,3,21,73.6
2010,3,3,22,74.75
2010,3,3,23,75.61
2010,3,4,0,76.08
2010,3,4,1,76.39
2010,3,4,2,76.83
2010,3,4,3,77.44
2010,3,4,4,78.34
2010,3,4,5,79.58
2010,3,4,6,79.28
2010,3,4,7,75.08
2010,3,4,8,70.92
2010,3,4,9,68.35
2010,3,4,10,66.51
2010,3,4,11,65.08
2010,3,4,12,64.13
2010,3,4,13,64.18
2010,3,4,14,65.36
2010,3,4,15,67.08
2010,3,4,16,69.01
2010,3,4,17,71.88
2010,3,4,18,76.91
2010,3,4,19,79.8
2010,3,4,20,81.4
2010,3,4,21,82.44
2010,3,4,22,82.79
2010,3,4,23,83.0
2010,3,5,0,83.31
2010,3,5,1,83.96
2010,3,5,2,85.17
2010,3,5,3,86.68
2010,3,5,4,87.98
2010,3,5,5,89.01
2010,3,5,6,86.01
2010,3,5,7,81.01
2010,3,5,8,76.92
2010,3,5,9,73.73
2010,3,5,10,71.33
2010,3,5,11,70.25
2010,3,5,12,69.82
2010,3,5,13,69.64
2010,3,5,14,69.82
2010,3,5,15,72.02
2010,3,5,16,76.36
2010,3,5,17,81.94
2010,3,5,18,87.16
2010,3,5,19,89.65
2010,3,5,20,91.26
2010,3,5,21,92.93
2010,3,5,22,94.03
2010,3,5,23,94.54
2010,3,6,0,94.88
2010,3,6,1,94.99
2010,3,6,2,95.16
2010,3,6,3,95.17
2010,3,6,4,95.31
2010,3,6,5,95.19
2010,3,6,6,94.2
2010,3,6,7,91.76
2010,3,6,8,87.02
2010,3,6,9,83.65
2010,3,6,10,79.67
2010,3,6,11,75.92
2010,3,6,12,74.28
2010,3,6,13,74.63
2010,3,6,14,75.71
2010,3,6,15,76.86
2010,3,6,16,78.32
2010,3,6,17,81.54
2010,3,6,18,87.54
2010,3,6,19,90.73
2010,3,6,20,92.49
2010,3,6,21,93.62
2010,3,6,22,94.12
2010,3,6,23,93.98
2010,3,7,0,93.78
2010,3,7,1,93.64
2010,3,7,2,93.86
2010,3,7,3,93.97
2010,3,7,4,93.95
2010,3,7,5,93.89
2010,3,7,6,90.49
2010,3,7,7,84.72
2010,3,7,8,78.7
2010,3,7,9,75.21
2010,3,7,10,73.7
2010,3,7,11,73.05
2010,3,7,12,72.9
2010,3,7,13,74.22
2010,3,7,14,76.67
2010,3,7,15,79.28
2010,3,7,16,81.89
2010,3,7,17,84.69
2010,3,7,18,86.73
2010,3,7,19,86.59
2010,3,7,20,85.65
2010,3,7,21,84.77
2010,3,7,22,84.74
2010,3,7,23,85.17
2010,3,8,0,85.88
2010,3,8,1,86.46
2010,3,8,2,87.24
2010,3,8,3,88.79
2010,3,8,4,90.25
2010,3,8,5,91.54
2010,3,8,6,91.31
2010,3,8,7,89.72
2010,3,8,8,85.51
2010,3,8,9,79.64
2010,3,8,10,73.84
2010,3,8,11,69.89
2010,3,8,12,67.27
2010,3,8,13,65.53
2010,3,8,14,64.83
2010,3,8,15,65.32
2010,3,8,16,67.15
2010,3,8,17,69.17
2010,3,8,18,70.45
2010,3,8,19,68.67
2010,3,8,20,64.42
2010,3,8,21,63.38
2010,3,8,22,63.56
2010,3,8,23,61.63
2010,3,9,0,64.21
2010,3,9,1,65.47
2010,3,9,2,64.78
2010,3,9,3,64.33
2010,3,9,4,65.23
2010,3,9,5,67.41
2010,3,9,6,67.35
2010,3,9,7,61.75
2010,3,9,8,55.06
2010,3,9,9,51.76
2010,3,9,10,51.26
2010,3,9,11,55.35
2010,3,9,12,55.31
2010,3,9,13,52.46
2010,3,9,14,50.41
2010,3,9,15,50.66
2010,3,9,16,53.25
2010,3,9,17,58.62
2010,3,9,18,63.49
2010,3,9,19,62.82
2010,3,9,20,60.02
2010,3,9,21,60.34
2010,3,9,22,63.97
2010,3,9,23,67.44
2010,3,10,0,69.41
2010,3,10,1,70.12
2010,3,10,2,71.82
2010,3,10,3,74.88
2010,3,10,4,78.33
2010,3,10,5,82.55
2010,3,10,6,83.65
2010,3,10,7,83.47
2010,3,10,8,82.47
2010,3,10,9,81.25
2010,3,10,10,79.44
2010,3,10,11,77.07
2010,3,10,12,74.62
2010,3,10,13,72.49
2010,3,10,14,70.98
2010,3,10,15,69.95
2010,3,10,16,69.62
2010,3,10,17,70.38
2010,3,10,18,71.8
2010,3,10,19,72.46
2010,3,10,20,72.47
2010,3,10,21,71.93
2010,3,10,22,70.84
2010,3,10,23,69.57
2010,3,11,0,68.54
2010,3,11,1,68.29
2010,3,11,2,68.54
2010,3,11,3,68.62
2010,3,11,4,68.55
2010,3,11,5,67.88
2010,3,11,6,65.54
2010,3,11,7,62.09
2010,3,11,8,59.6
2010,3,11,9,57.84
2010,3,11,10,56.63
2010,3,11,11,55.82
2010,3,11,12,55.46
2010,3,11,13,55.47
2010,3,11,14,55.98
2010,3,11,15,56.72
2010,3,11,16,57.88
2010,3,11,17,59.16
2010,3,11,18,61.03
2010,3,11,19,61.66
2010,3,11,20,61.64
2010,3,11,21,61.57
2010,3,11,22,61.69
2010,3,11,23,61.91
2010,3,12,0,62.22
2010,3,12,1,62.14
2010,3,12,2,62.0
2010,3,12,3,62.12
2010,3,12,4,61.95
2010,3,12,5,62.04
2010,3,12,6,61.17
2010,3,12,7,59.08
2010,3,12,8,57.2
2010,3,12,9,55.06
2010,3,12,10,54.12
2010,3,12,11,53.72
2010,3,12,12,54.03
2010,3,12,13,54.49
2010,3,12,14,54.89
2010,3,12,15,55.96
2010,3,12,16,57.3
2010,3,12,17,59.46
2010,3,12,18,61.55
2010,3,12,19,62.93
2010,3,12,20,64.17
2010,3,12,21,65.14
2010,3,12,22,66.21
2010,3,12,23,67.54
2010,3,13,0,68.43
2010,3,13,1,68.39
2010,3,13,2,68.26
2010,3,13,3,67.93
2010,3,13,4,67.52
2010,3,13,5,67.56
2010,3,13,6,66.82
2010,3,13,7,63.88
2010,3,13,8,61.65
2010,3,13,9,60.0
2010,3,13,10,59.86
2010,3,13,11,59.93
2010,3,13,12,60.09
2010,3,13,13,61.21
2010,3,13,14,62.9
2010,3,13,15,64.27
2010,3,13,16,66.47
2010,3,13,17,69.44
2010,3,13,18,73.35
2010,3,13,19,74.5
2010,3,13,20,75.42
2010,3,13,21,76.75
2010,3,13,22,77.42
2010,3,13,23,77.32
2010,3,14,0,76.89
2010,3,14,1,76.32
2010,3,14,2,75.83
2010,3,14,3,75.29
2010,3,14,4,74.89
2010,3,14,5,74.97
2010,3,14,6,74.93
2010,3,14,7,72.95
2010,3,14,8,69.19
2010,3,14,9,65.91
2010,3,14,10,62.45
2010,3,14,11,59.69
2010,3,14,12,58.95
2010,3,14,13,58.85
2010,3,14,14,59.54
2010,3,14,15,60.34
2010,3,14,16,61.7
2010,3,14,17,64.19
2010,3,14,18,67.82
2010,3,14,19,69.56
2010,3,14,20,70.74
2010,3,14,21,71.4
2010,3,14,22,71.34
2010,3,14,23,70.18
2010,3,15,0,69.1
2010,3,15,1,68.0
2010,3,15,2,67.35
2010,3,15,3,67.45
2010,3,15,4,67.44
2010,3,15,5,67.81
2010,3,15,6,68.94
2010,3,15,7,68.46
2010,3,15,8,65.62
2010,3,15,9,63.96
2010,3,15,10,62.62
2010,3,15,11,61.04
2010,3,15,12,60.23
2010,3,15,13,60.27
2010,3,15,14,60.15
2010,3,15,15,60.87
2010,3,15,16,62.26
2010,3,15,17,65.96
2010,3,15,18,72.45
2010,3,15,19,76.61
2010,3,15,20,79.37
2010,3,15,21,81.0
2010,3,15,22,82.5
2010,3,15,23,82.75
2010,3,16,0,82.72
2010,3,16,1,83.67
2010,3,16,2,85.06
2010,3,16,3,86.08
2010,3,16,4,86.24
2010,3,16,5,86.49
2010,3,16,6,84.7
2010,3,16,7,77.78
2010,3,16,8,67.15
2010,3,16,9,60.31
2010,3,16,10,56.78
2010,3,16,11,56.38
2010,3,16,12,56.53
2010,3,16,13,56.12
2010,3,16,14,54.92
2010,3,16,15,54.42
2010,3,16,16,55.8
2010,3,16,17,61.06
2010,3,16,18,68.57
2010,3,16,19,72.64
2010,3,16,20,74.97
2010,3,16,21,76.28
2010,3,16,22,76.35
2010,3,16,23,74.87
2010,3,17,0,73.76
2010,3,17,1,73.56
2010,3,17,2,74.81
2010,3,17,3,77.02
2010,3,17,4,79.24
2010,3,17,5,81.06
2010,3,17,6,81.76
2010,3,17,7,76.79
2010,3,17,8,69.94
2010,3,17,9,62.43
2010,3,17,10,55.32
2010,3,17,11,49.4
2010,3,17,12,48.3
2010,3,17,13,48.37
2010,3,17,14,49.18
2010,3,17,15,50.53
2010,3,17,16,52.36
2010,3,17,17,57.24
2010,3,17,18,65.21
2010,3,17,19,69.67
2010,3,17,20,72.16
2010,3,17,21,74.24
2010,3,17,22,76.21
2010,3,17,23,78.19
2010,3,18,0,79.79
2010,3,18,1,81.16
2010,3,18,2,82.16
2010,3,18,3,82.71
2010,3,18,4,82.56
2010,3,18,5,81.52
2010,3,18,6,79.28
2010,3,18,7,72.88
2010,3,18,8,65.07
2010,3,18,9,58.16
2010,3,18,10,52.54
2010,3,18,11,49.51
2010,3,18,12,48.74
2010,3,18,13,49.6
2010,3,18,14,50.87
2010,3,18,15,52.08
2010,3,18,16,54.91
2010,3,18,17,61.83
2010,3,18,18,72.1
2010,3,18,19,78.3
2010,3,18,20,81.2
2010,3,18,21,82.83
2010,3,18,22,83.95
2010,3,18,23,85.25
2010,3,19,0,86.92
2010,3,19,1,88.73
2010,3,19,2,90.92
2010,3,19,3,92.86
2010,3,19,4,94.01
2010,3,19,5,93.86
2010,3,19,6,90.56
2010,3,19,7,84.78
2010,3,19,8,76.79
2010,3,19,9,66.85
2010,3,19,10,59.09
2010,3,19,11,56.48
2010,3,19,12,45.41
2010,3,19,13,42.79
2010,3,19,14,45.82
2010,3,19,15,50.61
2010,3,19,16,55.44
2010,3,19,17,62.35
2010,3,19,18,69.56
2010,3,19,19,76.1
2010,3,19,20,79.0
2010,3,19,21,79.91
2010,3,19,22,79.98
2010,3,19,23,79.58
2010,3,20,0,78.81
2010,3,20,1,78.13
2010,3,20,2,77.14
2010,3,20,3,75.09
2010,3,20,4,71.71
2010,3,20,5,67.48
2010,3,20,6,63.11
2010,3,20,7,57.52
2010,3,20,8,52.5
2010,3,20,9,52.55
2010,3,20,10,53.65
2010,3,20,11,54.1
2010,3,20,12,55.55
2010,3,20,13,56.46
2010,3,20,14,56.91
2010,3,20,15,57.44
2010,3,20,16,58.99
2010,3,20,17,63.83
2010,3,20,18,70.26
2010,3,20,19,74.94
2010,3,20,20,78.22
2010,3,20,21,80.09
2010,3,20,22,80.75
2010,3,20,23,80.48
2010,3,21,0,79.82
2010,3,21,1,78.95
2010,3,21,2,77.4
2010,3,21,3,75.29
2010,3,21,4,73.33
2010,3,21,5,71.86
2010,3,21,6,70.06
2010,3,21,7,65.74
2010,3,21,8,60.14
2010,3,21,9,58.15
2010,3,21,10,53.18
2010,3,21,11,45.37
2010,3,21,12,39.68
2010,3,21,13,37.32
2010,3,21,14,39.55
2010,3,21,15,42.52
2010,3,21,16,46.44
2010,3,21,17,54.18
2010,3,21,18,59.29
2010,3,21,19,62.15
2010,3,21,20,67.14
2010,3,21,21,73.19
2010,3,21,22,81.82
2010,3,21,23,87.52
2010,3,22,0,86.48
2010,3,22,1,82.58
2010,3,22,2,78.37
2010,3,22,3,76.07
2010,3,22,4,74.66
2010,3,22,5,73.75
2010,3,22,6,71.76
2010,3,22,7,68.1
2010,3,22,8,65.62
2010,3,22,9,63.23
2010,3,22,10,60.81
2010,3,22,11,59.12
2010,3,22,12,58.55
2010,3,22,13,59.97
2010,3,22,14,61.82
2010,3,22,15,64.77
2010,3,22,16,68.13
2010,3,22,17,70.96
2010,3,22,18,73.44
2010,3,22,19,74.3
2010,3,22,20,74.57
2010,3,22,21,75.15
2010,3,22,22,75.54
2010,3,22,23,75.42
2010,3,23,0,75.18
2010,3,23,1,75.35
2010,3,23,2,75.46
2010,3,23,3,76.65
2010,3,23,4,78.31
2010,3,23,5,80.5
2010,3,23,6,81.0
2010,3,23,7,75.8
2010,3,23,8,70.56
2010,3,23,9,65.68
2010,3,23,10,61.34
2010,3,23,11,59.7
2010,3,23,12,60.97
2010,3,23,13,59.81
2010,3,23,14,59.64
2010,3,23,15,60.07
2010,3,23,16,60.86
2010,3,23,17,66.74
2010,3,23,18,75.42
2010,3,23,19,78.74
2010,3,23,20,79.44
2010,3,23,21,78.76
2010,3,23,22,77.4
2010,3,23,23,75.72
2010,3,24,0,75.68
2010,3,24,1,78.18
2010,3,24,2,81.94
2010,3,24,3,84.99
2010,3,24,4,86.94
2010,3,24,5,87.14
2010,3,24,6,84.5
2010,3,24,7,77.68
2010,3,24,8,72.37
2010,3,24,9,68.49
2010,3,24,10,65.52
2010,3,24,11,63.94
2010,3,24,12,63.51
2010,3,24,13,64.61
2010,3,24,14,66.1
2010,3,24,15,67.67
2010,3,24,16,69.46
2010,3,24,17,71.9
2010,3,24,18,74.8
2010,3,24,19,76.04
2010,3,24,20,76.47
2010,3,24,21,76.67
2010,3,24,22,76.81
2010,3,24,23,77.13
2010,3,25,0,77.3
2010,3,25,1,77.18
2010,3,25,2,76.72
2010,3,25,3,75.98
2010,3,25,4,75.01
2010,3,25,5,73.83
2010,3,25,6,72.76
2010,3,25,7,69.47
2010,3,25,8,65.86
2010,3,25,9,63.2
2010,3,25,10,60.75
2010,3,25,11,59.27
2010,3,25,12,58.88
2010,3,25,13,59.54
2010,3,25,14,60.85
2010,3,25,15,62.82
2010,3,25,16,66.85
2010,3,25,17,73.95
2010,3,25,18,82.4
2010,3,25,19,86.76
2010,3,25,20,88.7
2010,3,25,21,89.86
2010,3,25,22,90.67
2010,3,25,23,90.71
2010,3,26,0,90.91
2010,3,26,1,91.06
2010,3,26,2,91.43
2010,3,26,3,91.62
2010,3,26,4,91.69
2010,3,26,5,91.65
2010,3,26,6,89.4
2010,3,26,7,81.96
2010,3,26,8,68.39
2010,3,26,9,63.34
2010,3,26,10,55.34
2010,3,26,11,43.75
2010,3,26,12,36.37
